,Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
80,2020-10-04 08:00:00,965728.6741370698,1008.825,74.375,87.5,14.57438621745121,134.125,12.11625
81,2020-10-04 09:00:00,991442.8741370698,1009.225,75.375,87.41666666666667,15.77188621745121,151.0,12.61
82,2020-10-04 10:00:00,1020657.05413707,1009.225,77.5,81.25,19.11688621745121,182.0,15.7575
83,2020-10-04 11:00:00,1031569.02413707,1008.9125,74.5,79.33333333333333,20.66438621745122,177.875,14.67125
84,2020-10-04 12:00:00,1023238.78213707,1008.1625,65.375,79.75,20.69938621745121,197.875,14.67
85,2020-10-04 13:00:00,1020647.44413707,1007.2625,68.625,77.5,21.84188621745121,197.125,15.1425
86,2020-10-04 14:00:00,1023795.73213707,1006.85,68.125,75.08333333333334,22.63438621745122,227.75,15.10125
87,2020-10-04 15:00:00,1022070.62013707,1006.625,68.625,78.66666666666669,20.98438621745121,242.375,19.745
88,2020-10-04 16:00:00,1018526.99413707,1006.65,62.5,78.91666666666669,20.86938621745121,229.0,16.65625
89,2020-10-04 17:00:00,1013930.92413707,1007.1,31.625,81.25000000000001,19.05438621745121,234.125,14.92625
90,2020-10-04 18:00:00,1030574.45213707,1007.7125,36.625,85.33333333333331,17.32938621745121,231.25,11.4
91,2020-10-04 19:00:00,1038567.26013707,1008.4375,44.75,85.91666666666666,16.62938621745122,247.0,10.96375
92,2020-10-04 20:00:00,1035862.05013707,1008.875,56.625,89.66666666666667,15.21938621745121,232.625,10.5225
93,2020-10-04 21:00:00,1020013.64013707,1008.6625,78.75,87.91666666666667,16.21688621745121,230.5,10.8825
94,2020-10-04 22:00:00,1002546.25213707,1008.45,74.125,89.75,15.03438621745121,223.125,8.28375
95,2020-10-04 23:00:00,976779.4681370698,1008.1625,72.625,90.41666666666666,15.10938621745121,220.875,8.3975
96,2020-10-05 00:00:00,970570.9781370697,1007.7625,53.5,87.16666666666667,15.91188621745121,192.875,5.73375
97,2020-10-05 01:00:00,956783.4981370699,1007.3125,53.125,89.33333333333331,14.29938621745121,186.875,2.36875
98,2020-10-05 02:00:00,944147.3701370698,1007.075,64.625,89.75,14.05938621745121,180.875,2.66875
99,2020-10-05 03:00:00,938426.2781370699,1007.0125,60.5,90.75,13.62688621745121,188.375,4.73125
100,2020-10-05 04:00:00,940933.8581370699,1007.3125,59.0,91.66666666666667,13.49688621745121,139.375,2.07125
101,2020-10-05 05:00:00,947521.8521370698,1007.7125,60.0,93.83333333333334,13.52688621745121,100.5,5.727500000000001
102,2020-10-05 06:00:00,960310.3461370697,1008.4375,63.375,93.83333333333334,13.95438621745121,72.375,0.9937499999999999
103,2020-10-05 07:00:00,1016054.78813707,1009.1375,78.375,93.33333333333331,14.40688621745121,86.0,1.30875
104,2020-10-05 08:00:00,1108026.10013707,1009.6875,79.875,92.41666666666667,15.22938621745121,95.125,2.1175
105,2020-10-05 09:00:00,1202580.58413707,1009.8875,76.125,90.16666666666666,16.50688621745121,120.125,6.73875
106,2020-10-05 10:00:00,1259339.57213707,1009.85,77.75,87.75,18.06188621745121,207.125,5.1325
107,2020-10-05 11:00:00,1272717.16013707,1009.3875,80.0,84.0,20.05188621745121,256.5,10.00375
108,2020-10-05 12:00:00,1271851.01813707,1008.5,82.5,86.5,19.04188621745121,249.375,14.47625
109,2020-10-05 13:00:00,1259947.63413707,1007.5125,79.375,85.00000000000001,20.14188621745122,253.75,13.2375
110,2020-10-05 14:00:00,1259429.16213707,1006.8125,82.125,84.99999999999999,19.93188621745121,244.0,16.1475
111,2020-10-05 15:00:00,1255059.42813707,1006.5625,98.625,83.08333333333333,18.89938621745122,160.375,14.135
112,2020-10-05 16:00:00,1240144.00013707,1006.5375,93.75,83.33333333333331,18.00938621745122,128.375,12.95375
113,2020-10-05 17:00:00,1193194.75413707,1006.8,72.25,84.16666666666666,18.36188621745121,250.5,13.01375
114,2020-10-05 18:00:00,1163807.07413707,1007.3375,72.625,88.58333333333334,17.04438621745122,262.75,13.99625
115,2020-10-05 19:00:00,1130007.09813707,1008.0125,73.0,88.0,16.60188621745121,305.5,10.14
116,2020-10-05 20:00:00,1103487.31813707,1008.6875,70.125,88.58333333333334,16.24688621745121,300.125,7.30375
117,2020-10-05 21:00:00,1076159.00013707,1008.775,65.25,89.49999999999999,15.72688621745121,93.0,2.7175
118,2020-10-05 22:00:00,1059818.68413707,1008.6375,49.125,91.91666666666667,15.40438621745121,145.75,3.205
119,2020-10-05 23:00:00,1025670.59613707,1008.3875,63.25,91.91666666666666,15.27938621745121,150.625,3.3175
120,2020-10-06 00:00:00,1012433.41013707,1007.825,63.25,90.0,15.37688621745121,145.875,2.59
121,2020-10-06 01:00:00,993847.9881370699,1007.2375,64.375,90.83333333333334,15.02188621745121,166.375,2.9525
122,2020-10-06 02:00:00,978893.9281370698,1006.8,62.875,93.49999999999999,13.77188621745121,159.25,6.25125
123,2020-10-06 03:00:00,970338.9921370698,1006.575,62.75,95.91666666666667,13.58438621745121,102.25,1.2525
124,2020-10-06 04:00:00,966993.6801370698,1006.5625,66.875,96.0,13.66688621745122,35.75,0.88625
125,2020-10-06 05:00:00,973155.3581370697,1006.6625,75.125,95.66666666666667,13.80188621745122,38.0,1.2025
126,2020-10-06 06:00:00,981861.3061370698,1007.3875,78.375,94.0,14.08188621745122,55.625,1.965
127,2020-10-06 07:00:00,1028511.51413707,1007.9125,85.125,95.75,14.54688621745121,94.25,2.59375
128,2020-10-06 08:00:00,1113303.74213707,1008.4125,80.25,94.33333333333333,15.55438621745121,115.0,2.5225
129,2020-10-06 09:00:00,1203792.96013707,1008.7875,62.625,88.66666666666667,18.09938621745121,179.0,2.05875
130,2020-10-06 10:00:00,1262361.71013707,1008.675,31.875,84.75000000000001,20.93688621745121,252.5,3.9425
131,2020-10-06 11:00:00,1283255.82013707,1008.2625,45.875,82.33333333333333,22.75438621745121,45.5,6.555
132,2020-10-06 12:00:00,1284385.67413707,1007.15,65.875,84.58333333333334,22.67188621745122,257.75,12.65625
133,2020-10-06 13:00:00,1269776.92813707,1006.2875,73.375,83.41666666666666,23.33938621745121,291.375,16.82
134,2020-10-06 14:00:00,1272408.00813707,1005.525,68.625,84.41666666666667,22.66938621745122,270.75,16.535
135,2020-10-06 15:00:00,1270355.93013707,1005.45,66.0,85.33333333333333,22.09938621745121,279.25,18.74375
136,2020-10-06 16:00:00,1251105.95413707,1005.55,83.0,87.58333333333334,20.43688621745121,295.125,14.575
137,2020-10-06 17:00:00,1213732.62213707,1006.1125,82.5,87.83333333333334,19.71688621745121,300.375,15.13625
138,2020-10-06 18:00:00,1188641.19013707,1006.95,82.125,89.5,18.09938621745121,327.125,11.625
139,2020-10-06 19:00:00,1156669.36413707,1008.0,83.125,89.83333333333333,17.69438621745121,327.75,9.9575
140,2020-10-06 20:00:00,1131611.54013707,1008.7625,83.5,92.0,17.41938621745121,283.5,10.265
141,2020-10-06 21:00:00,1102569.27413707,1008.875,79.125,92.0,17.33938621745121,291.0,8.08375
142,2020-10-06 22:00:00,1085894.69013707,1008.7375,58.625,92.0,17.32688621745121,327.25,5.965000000000001
143,2020-10-06 23:00:00,1060660.99813707,1008.625,84.625,92.41666666666667,17.48938621745121,309.0,6.00875
144,2020-10-07 00:00:00,1038913.23413707,1008.2875,87.625,92.16666666666667,16.79938621745121,319.0,5.7
145,2020-10-07 01:00:00,1019410.77613707,1007.8,95.125,90.5,15.44188621745121,135.125,5.3775
146,2020-10-07 02:00:00,1008487.74813707,1007.375,99.75,90.08333333333333,14.53438621745121,31.375,5.22625
147,2020-10-07 03:00:00,996120.0581370699,1007.125,97.875,91.33333333333333,14.25938621745121,43.25,5.1275
148,2020-10-07 04:00:00,986521.0341370698,1007.0,83.875,93.75,15.34938621745122,53.0,5.2825
149,2020-10-07 05:00:00,988652.4101370699,1007.075,83.125,93.66666666666667,15.28188621745122,102.5,5.98625
150,2020-10-07 06:00:00,991388.5681370697,1007.7125,78.25,91.5,14.45938621745121,255.875,8.9525
151,2020-10-07 07:00:00,1033576.23413707,1008.55,68.0,91.33333333333331,15.02938621745121,287.25,6.50625
152,2020-10-07 08:00:00,1132938.59213707,1009.1375,35.0,91.0,16.94688621745122,97.875,2.6725
153,2020-10-07 09:00:00,1217496.69213707,1009.4875,13.75,90.0,18.65688621745122,65.25,5.35625
154,2020-10-07 10:00:00,1267531.81613707,1009.375,50.5,84.66666666666666,21.88938621745121,40.0,6.340000000000001
155,2020-10-07 11:00:00,1288987.50813707,1008.725,51.875,80.0,24.20688621745121,197.375,6.88
156,2020-10-07 12:00:00,1283667.74813707,1007.9625,50.75,80.5,23.74938621745121,250.75,15.1025
157,2020-10-07 13:00:00,1267910.50013707,1006.9625,54.0,79.66666666666667,24.53188621745122,268.875,17.3525
158,2020-10-07 14:00:00,1271511.27213707,1006.2375,54.375,78.91666666666667,24.00688621745121,271.375,18.92
159,2020-10-07 15:00:00,1262828.18613707,1005.875,48.125,83.25,22.65438621745121,268.875,17.1425
160,2020-10-07 16:00:00,1250198.53813707,1005.9125,49.625,84.83333333333334,22.80188621745121,311.375,15.83625
161,2020-10-07 17:00:00,1214757.54413707,1006.35,50.875,84.50000000000001,22.50438621745121,295.25,14.85625
162,2020-10-07 18:00:00,1182742.61213707,1006.9875,55.375,84.24999999999999,21.22938621745121,284.5,14.29625
163,2020-10-07 19:00:00,1143216.66813707,1007.7625,81.625,91.33333333333334,17.29188621745121,56.875,11.9225
164,2020-10-07 20:00:00,1109378.75613707,1008.2875,83.875,95.83333333333334,15.24438621745121,73.375,10.43
165,2020-10-07 21:00:00,1081760.17613707,1008.35,95.0,96.16666666666666,15.08438621745121,94.5,10.725
166,2020-10-07 22:00:00,1062038.01013707,1007.875,92.25,98.0,13.86938621745121,77.0,7.64
167,2020-10-07 23:00:00,1028242.32813707,1007.7,90.625,96.66666666666667,13.68938621745121,82.125,10.84625
168,2020-10-08 00:00:00,1015955.46013707,1007.4125,72.75,94.66666666666667,14.43938621745121,50.625,8.9375
169,2020-10-08 01:00:00,994648.1401370699,1006.8625,74.125,92.83333333333334,14.10188621745121,62.875,8.818750000000001
170,2020-10-08 02:00:00,981843.0721370698,1006.4875,76.625,94.66666666666669,13.92938621745121,63.625,8.192499999999999
171,2020-10-08 03:00:00,970480.2721370697,1006.175,77.0,94.25,13.93938621745122,36.125,6.54875
172,2020-10-08 04:00:00,967923.6381370699,1006.1125,77.375,93.75,14.17438621745121,42.875,2.565
173,2020-10-08 05:00:00,974603.0841370698,1006.325,75.75,93.33333333333331,14.46438621745121,73.375,2.42375
174,2020-10-08 06:00:00,980563.8101370698,1006.9125,83.25,93.0,14.66438621745121,90.25,2.6675
175,2020-10-08 07:00:00,1026632.72813707,1007.775,78.5,92.66666666666667,14.97188621745121,108.5,2.6525
182,2020-10-08 14:00:00,1275115.22413707,1005.3125,72.625,88.08333333333333,21.88438621745122,256.5,16.24875
183,2020-10-08 15:00:00,1264107.36213707,1005.0,70.75,89.75,19.72438621745121,282.25,12.475
184,2020-10-08 16:00:00,1250418.60013707,1004.975,66.875,88.08333333333334,20.79688621745122,321.875,15.86625
185,2020-10-08 17:00:00,1215536.47213707,1005.3375,85.0,87.83333333333334,20.52938621745121,300.25,16.38875
186,2020-10-08 18:00:00,1186422.57613707,1006.0,79.375,88.41666666666667,20.05438621745121,317.0,15.2225
187,2020-10-08 19:00:00,1123524.75013707,1006.7125,84.125,91.41666666666669,17.83438621745121,147.625,9.1725
188,2020-10-08 20:00:00,1088902.08413707,1007.3875,86.5,96.33333333333334,12.85188621745121,95.375,13.72
189,2020-10-08 21:00:00,1061088.27813707,1007.625,85.625,94.5,13.73438621745121,29.375,7.6425
190,2020-10-08 22:00:00,1043100.13813707,1007.5875,80.0,94.58333333333334,13.53688621745121,110.625,9.68
191,2020-10-08 23:00:00,1007647.65013707,1007.325,79.75,94.91666666666667,13.47938621745121,77.5,10.16875
192,2020-10-09 00:00:00,996657.5441370697,1006.8875,74.0,95.16666666666666,13.34438621745121,44.5,11.06125
193,2020-10-09 01:00:00,981078.4701370698,1006.3125,76.125,92.41666666666667,12.90938621745122,39.0,5.07125
194,2020-10-09 02:00:00,964485.6321370697,1006.0,73.25,93.91666666666666,11.51688621745122,89.125,8.373750000000001
195,2020-10-09 03:00:00,956314.3161370698,1005.7625,77.25,94.0,11.16438621745121,91.0,4.2825
196,2020-10-09 04:00:00,953072.0701370698,1005.825,74.375,92.25,12.12938621745121,79.25,7.66125
197,2020-10-09 05:00:00,957163.7841370698,1005.9625,70.0,93.75,12.26188621745121,116.25,3.92375
198,2020-10-09 06:00:00,965001.5341370698,1006.7,64.5,91.66666666666666,12.40688621745121,104.75,3.45625
199,2020-10-09 07:00:00,1010491.62613707,1007.425,58.625,94.91666666666667,11.57438621745121,119.375,7.71875
200,2020-10-09 08:00:00,1088323.74613707,1008.175,34.0,94.33333333333334,12.36938621745121,104.625,8.19625
201,2020-10-09 09:00:00,1169309.52413707,1008.3,37.0,87.91666666666667,16.33188621745121,131.75,7.64625
202,2020-10-09 10:00:00,1220787.43213707,1008.25,38.75,83.58333333333334,19.34188621745121,108.125,7.445
203,2020-10-09 11:00:00,1237486.44813707,1007.7375,45.125,79.5,22.46938621745121,194.0,7.56
204,2020-10-09 12:00:00,1239575.18413707,1007.0,37.625,77.41666666666667,24.01438621745121,55.125,9.68375
205,2020-10-09 13:00:00,1233268.19013707,1006.2875,41.75,79.58333333333333,24.11438621745121,240.625,12.3125
206,2020-10-09 14:00:00,1238443.52613707,1005.6375,56.5,82.58333333333333,23.55188621745121,249.5,14.38125
207,2020-10-09 15:00:00,1231191.09813707,1005.3,60.75,82.08333333333333,22.89688621745121,255.0,13.895
208,2020-10-09 16:00:00,1216085.03813707,1005.25,40.25,82.58333333333333,22.33188621745121,285.375,15.18
209,2020-10-09 17:00:00,1180190.30413707,1005.775,34.75,83.25,21.84438621745122,275.25,13.59
210,2020-10-09 18:00:00,1151826.46013707,1006.5875,42.25,85.41666666666667,20.25188621745122,305.375,10.66125
211,2020-10-09 19:00:00,1116981.60813707,1007.35,31.875,86.0,19.63188621745122,305.875,8.39
212,2020-10-09 20:00:00,1094072.15413707,1008.275,34.375,87.25,19.03688621745121,309.5,6.8
213,2020-10-09 21:00:00,1071706.14613707,1008.55,30.25,89.33333333333334,17.58188621745121,328.625,7.31875
214,2020-10-09 22:00:00,1054581.38413707,1008.5,24.375,89.41666666666666,17.26188621745121,95.75,3.65
215,2020-10-09 23:00:00,1019127.22613707,1008.3875,20.5,90.00000000000001,17.30688621745121,60.875,5.92375
216,2020-10-10 00:00:00,1006309.55013707,1007.9375,34.75,91.74999999999999,17.13188621745121,112.5,3.28375
217,2020-10-10 01:00:00,986991.3801370698,1007.3,39.875,92.0,17.21438621745121,87.625,1.255
218,2020-10-10 02:00:00,972974.3461370699,1006.9125,71.5,94.0,15.63688621745121,126.625,1.4925
219,2020-10-10 03:00:00,961654.2581370699,1006.6625,67.75,94.66666666666669,14.87438621745121,112.5,2.7075
220,2020-10-10 04:00:00,958983.4861370699,1006.825,58.125,96.99999999999999,13.39688621745121,124.75,3.96625
221,2020-10-10 05:00:00,960951.2441370698,1007.175,58.375,97.33333333333331,13.30188621745121,124.25,4.827500000000001
222,2020-10-10 06:00:00,962820.2261370699,1007.9,50.625,96.75000000000001,13.64438621745122,97.875,8.8325
223,2020-10-10 07:00:00,987322.8861370698,1008.75,46.5,96.16666666666667,14.07438621745121,97.5,9.993749999999999
224,2020-10-10 08:00:00,1042421.69013707,1009.3,42.625,94.58333333333333,15.08188621745121,94.875,6.34875
225,2020-10-10 09:00:00,1105235.44013707,1009.6375,49.5,93.25000000000001,17.91188621745121,141.875,5.984999999999999
226,2020-10-10 10:00:00,1144227.56013707,1010.0,60.375,88.33333333333333,20.04188621745121,204.0,7.1875
227,2020-10-10 11:00:00,1157681.43813707,1009.55,56.5,85.58333333333331,21.90688621745121,209.375,9.42
228,2020-10-10 12:00:00,1153158.14813707,1008.7125,57.75,84.16666666666667,23.35188621745121,212.5,12.8775
229,2020-10-10 13:00:00,1142711.91813707,1007.9375,64.0,85.75,22.15188621745121,242.625,18.24375
230,2020-10-10 14:00:00,1144415.14413707,1007.4,75.375,84.66666666666667,22.71438621745121,229.375,20.5725
231,2020-10-10 15:00:00,1132103.68013707,1007.3,66.75,86.25,21.40438621745121,230.5,14.67625
232,2020-10-10 16:00:00,1113855.34613707,1007.5625,70.75,87.33333333333333,19.36938621745121,240.625,14.09875
233,2020-10-10 17:00:00,1094351.27813707,1008.2375,71.25,87.75,18.92438621745121,251.875,11.68
234,2020-10-10 18:00:00,1088509.46413707,1008.9125,68.5,90.91666666666667,18.24438621745121,230.125,9.651250000000001
235,2020-10-10 19:00:00,1068138.74613707,1009.7875,72.25,91.33333333333333,18.08438621745121,210.375,7.5425
236,2020-10-10 20:00:00,1058187.99613707,1010.525,70.0,92.0,17.22938621745121,226.875,8.3525
237,2020-10-10 21:00:00,1041789.71613707,1010.825,63.625,93.33333333333333,15.81188621745121,203.125,8.827499999999999
238,2020-10-10 22:00:00,1025323.67013707,1010.5875,74.0,93.33333333333331,15.47188621745121,181.0,10.48
239,2020-10-10 23:00:00,1003856.76213707,1010.4375,70.125,93.33333333333331,15.64438621745121,172.875,9.838750000000001
240,2020-10-11 00:00:00,995163.3941370698,1010.2,66.375,93.91666666666667,15.73188621745121,186.625,9.18375
241,2020-10-11 01:00:00,977816.5121370697,1009.85,50.5,94.0,15.29938621745121,163.0,9.50875
242,2020-10-11 02:00:00,962007.7821370699,1009.6875,52.75,95.75,13.96688621745121,142.625,7.546250000000001
243,2020-10-11 03:00:00,949817.2421370698,1009.35,47.75,96.0,13.52188621745121,119.0,6.768750000000001
244,2020-10-11 04:00:00,939914.0781370698,1009.425,42.5,96.0,13.45938621745121,265.375,1.10125
245,2020-10-11 05:00:00,939404.7521370698,1009.7,40.25,96.25,13.61188621745121,228.75,0.35875
246,2020-10-11 06:00:00,932843.1581370698,1010.3,41.5,96.66666666666669,12.80688621745121,90.875,1.4775
247,2020-10-11 07:00:00,933220.0841370698,1011.1875,52.125,96.41666666666667,13.21938621745121,81.125,2.4375
248,2020-10-11 08:00:00,953716.0481370698,1011.9,49.25,93.16666666666667,15.32938621745121,106.625,5.577500000000001
249,2020-10-11 09:00:00,979819.9641370698,1012.25,42.25,90.66666666666667,16.88438621745122,127.875,6.98625
250,2020-10-11 10:00:00,997284.5141370697,1012.1625,52.0,86.25,20.49438621745121,154.125,2.23625
251,2020-10-11 11:00:00,1013361.22413707,1011.675,41.25,78.75,23.83438621745121,88.25,7.540000000000001
