,time,load_kw,pressure_kpa,cloud_cover,humidity,temperature_c,wind_direction,wind_speed_kmh,date,datetime,month,hour,type_of_day
25963,2020-03-03 19:00:00,1217785.04813707,1012.0125,0.0,67.16666666666666,18.93188621745121,319.875,12.47,2020-03-03,19:00:00,3,19,2
25964,2020-03-03 20:00:00,1178285.04813707,1012.725,0.0,68.0,17.14938621745122,329.125,8.61875,2020-03-03,20:00:00,3,20,2
25965,2020-03-03 21:00:00,1143785.04813707,1013.075,0.0,67.58333333333334,16.70438621745122,149.125,6.21125,2020-03-03,21:00:00,3,21,2
25966,2020-03-03 22:00:00,1120785.04813707,1013.3,0.0,66.33333333333334,16.82438621745121,22.375,4.976249999999999,2020-03-03,22:00:00,3,22,2
25967,2020-03-03 23:00:00,1092785.04813707,1013.3,0.0,63.49999999999999,16.92188621745121,86.875,1.8025,2020-03-03,23:00:00,3,23,2
25968,2020-03-04 00:00:00,1071285.04813707,1012.9125,0.0,62.83333333333333,15.80438621745121,52.125,0.65125,2020-03-04,00:00:00,3,0,3
25969,2020-03-04 01:00:00,1055785.04813707,1012.5,0.0,64.16666666666666,14.85188621745121,223.5,1.30125,2020-03-04,01:00:00,3,1,3
25970,2020-03-04 02:00:00,1042785.04813707,1012.175,0.0,66.75,13.66188621745121,135.5,2.03375,2020-03-04,02:00:00,3,2,3
25971,2020-03-04 03:00:00,1033285.04813707,1012.1,0.0,66.41666666666666,12.76938621745121,4.5,3.2975,2020-03-04,03:00:00,3,3,3
25972,2020-03-04 04:00:00,1018285.04813707,1012.1,0.0,65.0,12.49438621745121,8.875,4.5625,2020-03-04,04:00:00,3,4,3
25973,2020-03-04 05:00:00,1021785.04813707,1012.3,0.0,62.58333333333332,12.87188621745121,18.625,4.645,2020-03-04,05:00:00,3,5,3
25974,2020-03-04 06:00:00,1042785.04813707,1012.775,0.0,60.08333333333331,13.57438621745121,52.75,3.51,2020-03-04,06:00:00,3,6,3
25975,2020-03-04 07:00:00,1084285.04813707,1013.4375,7.5,57.66666666666667,15.25938621745121,76.25,5.53125,2020-03-04,07:00:00,3,7,3
25976,2020-03-04 08:00:00,1181285.04813707,1014.0,13.875,56.41666666666667,15.69938621745121,176.25,6.04125,2020-03-04,08:00:00,3,8,3
25977,2020-03-04 09:00:00,1265285.04813707,1014.2,25.0,55.33333333333333,19.95688621745121,263.375,5.532500000000001,2020-03-04,09:00:00,3,9,3
25978,2020-03-04 10:00:00,1309285.04813707,1014.075,20.75,51.08333333333333,26.65188621745121,283.75,3.38,2020-03-04,10:00:00,3,10,3
25979,2020-03-04 11:00:00,1314285.04813707,1013.8875,17.125,48.66666666666669,30.16688621745121,281.75,10.8325,2020-03-04,11:00:00,3,11,3
25980,2020-03-04 12:00:00,1308285.04813707,1013.0875,14.875,54.5,27.09438621745122,287.0,19.1,2020-03-04,12:00:00,3,12,3
25981,2020-03-04 13:00:00,1304285.04813707,1012.1375,14.75,60.16666666666667,24.36938621745121,284.0,22.23125,2020-03-04,13:00:00,3,13,3
25982,2020-03-04 14:00:00,1316285.04813707,1011.3375,15.375,61.0,24.65688621745121,279.75,23.6425,2020-03-04,14:00:00,3,14,3
25983,2020-03-04 15:00:00,1317285.04813707,1010.6875,8.875,61.75,24.67688621745122,279.75,22.6425,2020-03-04,15:00:00,3,15,3
25984,2020-03-04 16:00:00,1313285.04813707,1010.075,5.875,64.58333333333334,23.82688621745121,287.625,20.13,2020-03-04,16:00:00,3,16,3
25985,2020-03-04 17:00:00,1289785.04813707,1010.075,2.25,65.66666666666666,22.99688621745121,296.25,17.4875,2020-03-04,17:00:00,3,17,3
25986,2020-03-04 18:00:00,1253285.04813707,1010.675,0.0,68.41666666666667,20.46188621745122,305.75,16.32375,2020-03-04,18:00:00,3,18,3
25987,2020-03-04 19:00:00,1211785.04813707,1011.5,0.0,70.58333333333333,18.38938621745121,305.0,13.70875,2020-03-04,19:00:00,3,19,3
25988,2020-03-04 20:00:00,1169285.04813707,1012.225,0.0,71.83333333333333,17.07438621745121,293.25,11.7925,2020-03-04,20:00:00,3,20,3
25989,2020-03-04 21:00:00,1140785.04813707,1012.7125,0.0,74.41666666666667,15.82188621745121,303.0,8.815,2020-03-04,21:00:00,3,21,3
25990,2020-03-04 22:00:00,1121785.04813707,1013.225,0.0,77.25,15.28438621745122,312.25,5.13375,2020-03-04,22:00:00,3,22,3
25991,2020-03-04 23:00:00,1097285.04813707,1013.6,0.0,78.24999999999999,14.22688621745121,278.375,5.173749999999999,2020-03-04,23:00:00,3,23,3
25992,2020-03-05 00:00:00,1072785.04813707,1013.175,0.0,81.41666666666667,13.30688621745121,317.625,3.90625,2020-03-05,00:00:00,3,0,4
25993,2020-03-05 01:00:00,1060785.04813707,1012.5,0.0,82.0,12.84438621745121,349.625,3.87125,2020-03-05,01:00:00,3,1,4
25994,2020-03-05 02:00:00,1042785.04813707,1012.0,0.0,81.66666666666667,12.44188621745121,134.5,6.65125,2020-03-05,02:00:00,3,2,4
25995,2020-03-05 03:00:00,1017785.04813707,1011.675,0.0,80.41666666666667,11.01688621745121,15.25,7.8775,2020-03-05,03:00:00,3,3,4
25996,2020-03-05 04:00:00,1008285.04813707,1011.675,0.0,79.24999999999999,10.26438621745121,182.375,8.8925,2020-03-05,04:00:00,3,4,4
25997,2020-03-05 05:00:00,1014285.04813707,1011.925,0.0,79.5,9.319386217451212,40.625,5.77875,2020-03-05,05:00:00,3,5,4
25998,2020-03-05 06:00:00,1033285.04813707,1012.45,0.0,78.0,9.356886217451214,49.75,5.64875,2020-03-05,06:00:00,3,6,4
25999,2020-03-05 07:00:00,1078785.04813707,1013.1125,0.0,75.91666666666666,10.19938621745121,69.5,5.98375,2020-03-05,07:00:00,3,7,4
26000,2020-03-05 08:00:00,1187285.04813707,1013.725,0.0,73.83333333333331,11.03938621745122,90.5,5.32,2020-03-05,08:00:00,3,8,4
26001,2020-03-05 09:00:00,1268785.04813707,1013.9375,0.0,66.5,15.69188621745121,61.875,7.515000000000001,2020-03-05,09:00:00,3,9,4
26002,2020-03-05 10:00:00,1300285.04813707,1013.9,0.0,58.25,21.99188621745121,199.5,7.68375,2020-03-05,10:00:00,3,10,4
26003,2020-03-05 11:00:00,1297285.04813707,1013.675,0.0,53.08333333333333,24.92188621745121,291.5,11.22875,2020-03-05,11:00:00,3,11,4
26004,2020-03-05 12:00:00,1286785.04813707,1012.925,10.0,52.16666666666666,25.68188621745121,299.25,18.9875,2020-03-05,12:00:00,3,12,4
26005,2020-03-05 13:00:00,1269285.04813707,1011.9875,15.75,55.33333333333333,24.35688621745122,296.125,22.735,2020-03-05,13:00:00,3,13,4
26006,2020-03-05 14:00:00,1276285.04813707,1011.1875,15.875,58.41666666666666,23.87438621745121,291.25,21.2825,2020-03-05,14:00:00,3,14,4
26007,2020-03-05 15:00:00,1271785.04813707,1010.5625,15.0,59.16666666666667,22.98938621745122,287.75,20.29375,2020-03-05,15:00:00,3,15,4
26008,2020-03-05 16:00:00,1267785.04813707,1010.15,14.75,61.33333333333333,21.25688621745121,280.25,19.4,2020-03-05,16:00:00,3,16,4
26009,2020-03-05 17:00:00,1248785.04813707,1010.15,14.5,64.33333333333333,20.00688621745121,280.0,19.19,2020-03-05,17:00:00,3,17,4
26010,2020-03-05 18:00:00,1215785.04813707,1010.475,12.875,67.0,17.79188621745121,282.0,14.73875,2020-03-05,18:00:00,3,18,4
26011,2020-03-05 19:00:00,1182285.04813707,1011.0,11.75,69.58333333333334,15.93438621745121,283.25,11.50375,2020-03-05,19:00:00,3,19,4
26012,2020-03-05 20:00:00,1148785.04813707,1011.6625,11.875,73.0,13.74938621745121,291.375,10.185,2020-03-05,20:00:00,3,20,4
26013,2020-03-05 21:00:00,1128785.04813707,1012.3125,6.625,75.91666666666667,12.69188621745121,300.375,10.02875,2020-03-05,21:00:00,3,21,4
26014,2020-03-05 22:00:00,1107285.04813707,1013.05,7.125,78.58333333333333,12.61688621745121,286.5,6.69375,2020-03-05,22:00:00,3,22,4
26015,2020-03-05 23:00:00,1092285.04813707,1013.3,18.25,80.91666666666667,11.54938621745121,236.875,2.5725,2020-03-05,23:00:00,3,23,4
26016,2020-03-06 00:00:00,1072285.04813707,1013.0875,39.125,81.58333333333333,11.05688621745121,223.25,1.41875,2020-03-06,00:00:00,3,0,5
26017,2020-03-06 01:00:00,1055785.04813707,1012.5,63.375,81.33333333333331,10.92188621745122,20.75,1.51625,2020-03-06,01:00:00,3,1,5
26018,2020-03-06 02:00:00,1044285.04813707,1012.0,76.75,83.25,10.52688621745121,155.125,5.51875,2020-03-06,02:00:00,3,2,5
26019,2020-03-06 03:00:00,1032285.04813707,1011.6625,72.0,86.16666666666667,9.066886217451215,106.375,4.5975,2020-03-06,03:00:00,3,3,5
26020,2020-03-06 04:00:00,1027785.04813707,1011.5,56.125,87.5,8.126886217451213,235.5,5.15625,2020-03-06,04:00:00,3,4,5
26021,2020-03-06 05:00:00,1037285.04813707,1011.75,23.75,88.33333333333333,8.356886217451214,78.25,4.05125,2020-03-06,05:00:00,3,5,5
26022,2020-03-06 06:00:00,1051285.04813707,1012.5125,16.5,87.33333333333333,9.029386217451213,45.625,5.04625,2020-03-06,06:00:00,3,6,5
26023,2020-03-06 07:00:00,1080285.04813707,1013.4625,21.375,85.66666666666667,9.856886217451214,191.25,7.36625,2020-03-06,07:00:00,3,7,5
26024,2020-03-06 08:00:00,1171285.04813707,1014.1625,25.75,81.25,11.50438621745121,168.25,8.2825,2020-03-06,08:00:00,3,8,5
26025,2020-03-06 09:00:00,1242785.04813707,1014.4375,32.125,77.91666666666666,14.83438621745121,140.625,9.200000000000001,2020-03-06,09:00:00,3,9,5
26026,2020-03-06 10:00:00,1282285.04813707,1014.55,34.25,75.33333333333333,17.49188621745121,263.375,9.78375,2020-03-06,10:00:00,3,10,5
26027,2020-03-06 11:00:00,1287285.04813707,1014.2625,35.5,73.66666666666666,19.33938621745121,262.0,11.23375,2020-03-06,11:00:00,3,11,5
26028,2020-03-06 12:00:00,1275285.04813707,1013.5625,19.375,72.41666666666666,19.85188621745122,277.125,16.9625,2020-03-06,12:00:00,3,12,5
26029,2020-03-06 13:00:00,1264285.04813707,1012.625,10.25,71.16666666666666,20.05188621745121,301.625,20.20875,2020-03-06,13:00:00,3,13,5
26030,2020-03-06 14:00:00,1266285.04813707,1011.6875,4.625,70.25,19.71188621745122,281.125,19.61125,2020-03-06,14:00:00,3,14,5
26031,2020-03-06 15:00:00,1253285.04813707,1011.275,10.125,70.0,19.04688621745121,299.125,18.67125,2020-03-06,15:00:00,3,15,5
26032,2020-03-06 16:00:00,1232285.04813707,1010.8,5.625,69.41666666666667,18.45938621745121,241.75,17.89,2020-03-06,16:00:00,3,16,5
26033,2020-03-06 17:00:00,1210785.04813707,1010.7125,0.0,71.66666666666666,17.82938621745122,279.625,17.16875,2020-03-06,17:00:00,3,17,5
26034,2020-03-06 18:00:00,1177285.04813707,1011.175,7.5,75.33333333333334,15.99688621745121,292.25,15.45625,2020-03-06,18:00:00,3,18,5
26035,2020-03-06 19:00:00,1153785.04813707,1011.8875,13.875,76.58333333333334,13.61188621745121,261.875,13.33625,2020-03-06,19:00:00,3,19,5
26036,2020-03-06 20:00:00,1120785.04813707,1012.4875,13.125,77.75,11.87188621745121,278.875,12.0325,2020-03-06,20:00:00,3,20,5
26037,2020-03-06 21:00:00,1094785.04813707,1012.85,4.5,77.83333333333333,11.27688621745121,283.5,9.497499999999999,2020-03-06,21:00:00,3,21,5
26038,2020-03-06 22:00:00,1080285.04813707,1012.975,0.0,77.0,11.25938621745121,296.875,5.855,2020-03-06,22:00:00,3,22,5
26039,2020-03-06 23:00:00,1080442.174340497,1013.0625,0.0,79.66666666666666,10.13938621745121,283.875,6.927499999999999,2020-03-06,23:00:00,3,23,5
26040,2020-03-07 00:00:00,1142113.552950777,1013.05,0.0,81.75000000000001,9.191886217451215,285.5,7.8975,2020-03-07,00:00:00,3,0,6
26041,2020-03-07 01:00:00,1124513.552950777,1012.525,0.0,83.66666666666666,8.971886217451214,320.125,6.86625,2020-03-07,01:00:00,3,1,6
26042,2020-03-07 02:00:00,1109113.552950777,1012.0125,0.0,88.41666666666667,7.641886217451212,331.375,7.405,2020-03-07,02:00:00,3,2,6
26043,2020-03-07 03:00:00,1094263.552950777,1011.775,0.0,89.75000000000001,6.831886217451213,142.0,6.77375,2020-03-07,03:00:00,3,3,6
26044,2020-03-07 04:00:00,1089313.552950777,1011.35,0.0,89.83333333333334,6.419386217451214,42.25,7.173749999999999,2020-03-07,04:00:00,3,4,6
26045,2020-03-07 05:00:00,1086013.552950777,1011.5125,0.0,87.49999999999999,6.639386217451214,78.125,6.525,2020-03-07,05:00:00,3,5,6
26046,2020-03-07 06:00:00,1088763.552950777,1012.2,0.0,86.75,6.009386217451214,86.75,6.581250000000001,2020-03-07,06:00:00,3,6,6
26047,2020-03-07 07:00:00,1093163.552950777,1013.0875,7.5,84.99999999999999,7.126886217451215,102.875,4.10875,2020-03-07,07:00:00,3,7,6
26048,2020-03-07 08:00:00,1120663.552950777,1013.7625,18.375,80.08333333333331,9.419386217451214,129.125,5.593750000000001,2020-03-07,08:00:00,3,8,6
26049,2020-03-07 09:00:00,1153113.552950777,1014.0625,16.25,75.74999999999999,13.36188621745121,123.625,6.43875,2020-03-07,09:00:00,3,9,6
26050,2020-03-07 10:00:00,1169613.552950777,1014.05,13.125,71.58333333333334,17.26688621745122,235.25,6.510000000000001,2020-03-07,10:00:00,3,10,6
26051,2020-03-07 11:00:00,1169063.552950777,1013.8,12.0,69.58333333333333,20.09438621745122,258.375,10.89,2020-03-07,11:00:00,3,11,6
26052,2020-03-07 12:00:00,1162463.552950777,1013.025,4.5,69.75,20.28938621745121,264.25,18.48875,2020-03-07,12:00:00,3,12,6
26053,2020-03-07 13:00:00,1152013.552950777,1011.9,7.5,71.66666666666666,19.55188621745121,306.0,21.27875,2020-03-07,13:00:00,3,13,6
26054,2020-03-07 14:00:00,1142113.552950777,1010.8875,13.875,73.5,18.75938621745122,281.25,21.69625,2020-03-07,14:00:00,3,14,6
26055,2020-03-07 15:00:00,1134413.552950777,1010.4,15.625,74.08333333333331,17.93438621745121,274.0,22.8275,2020-03-07,15:00:00,3,15,6
26056,2020-03-07 16:00:00,1128913.552950777,1010.1125,7.25,75.16666666666667,17.21438621745121,282.0,20.245,2020-03-07,16:00:00,3,16,6
26057,2020-03-07 17:00:00,1124513.552950777,1010.2125,1.0,76.08333333333333,16.61938621745121,288.125,18.6075,2020-03-07,17:00:00,3,17,6
26058,2020-03-07 18:00:00,1131663.552950777,1010.6625,0.0,76.75,15.83188621745121,294.375,16.79,2020-03-07,18:00:00,3,18,6
26059,2020-03-07 19:00:00,1134963.552950777,1011.4875,0.625,78.83333333333334,14.12188621745121,305.5,13.4625,2020-03-07,19:00:00,3,19,6
26060,2020-03-07 20:00:00,1130563.552950777,1012.0875,1.0,82.91666666666666,12.37688621745122,308.75,12.53125,2020-03-07,20:00:00,3,20,6
26061,2020-03-07 21:00:00,1121213.552950777,1012.5,1.0,84.5,11.66938621745121,317.375,12.505,2020-03-07,21:00:00,3,21,6
26062,2020-03-07 22:00:00,1112413.552950777,1012.8625,0.875,84.5,11.48188621745121,128.5,11.54375,2020-03-07,22:00:00,3,22,6
26063,2020-03-07 23:00:00,1097563.552950777,1013.1125,3.0,86.08333333333334,11.27938621745121,182.5,9.33375,2020-03-07,23:00:00,3,23,6
26064,2020-03-08 00:00:00,1084088.552950777,1012.975,3.25,87.16666666666667,11.06688621745121,305.375,11.49625,2020-03-08,00:00:00,3,0,7
26065,2020-03-08 01:00:00,1070723.552950777,1012.3125,1.375,89.33333333333333,9.921886217451213,310.25,12.7075,2020-03-08,01:00:00,3,1,7
26066,2020-03-08 02:00:00,1062473.552950777,1011.675,0.125,90.5,9.171886217451213,3.0,11.29375,2020-03-08,02:00:00,3,2,7
26067,2020-03-08 03:00:00,1055103.552950777,1011.2375,0.0,90.33333333333333,8.846886217451216,29.125,7.384999999999999,2020-03-08,03:00:00,3,3,7
26068,2020-03-08 04:00:00,1047513.552950777,1011.1,24.75,91.83333333333333,7.439386217451215,25.375,8.365,2020-03-08,04:00:00,3,4,7
26069,2020-03-08 05:00:00,1045038.552950777,1011.275,27.75,91.58333333333333,7.304386217451215,21.5,8.3025,2020-03-08,05:00:00,3,5,7
26070,2020-03-08 06:00:00,1042068.552950777,1012.2,17.75,90.5,7.871886217451214,53.25,7.22625,2020-03-08,06:00:00,3,6,7
26071,2020-03-08 07:00:00,1033928.552950777,1013.2125,12.0,90.25,7.916886217451214,85.125,7.57625,2020-03-08,07:00:00,3,7,7
26072,2020-03-08 08:00:00,1034368.552950777,1013.8,4.5,85.91666666666667,10.03438621745121,66.125,4.78125,2020-03-08,08:00:00,3,8,7
26073,2020-03-08 09:00:00,1036788.552950777,1014.0625,0.0,77.16666666666666,14.93938621745122,223.0,3.94125,2020-03-08,09:00:00,3,9,7
26074,2020-03-08 10:00:00,1048998.552950777,1014.025,0.0,65.75,20.90188621745121,324.0,6.842499999999999,2020-03-08,10:00:00,3,10,7
26075,2020-03-08 11:00:00,1053728.552950777,1013.75,0.0,61.5,24.55938621745121,305.375,11.24875,2020-03-08,11:00:00,3,11,7
26076,2020-03-08 12:00:00,1053783.552950777,1012.8375,0.0,63.08333333333333,24.06188621745121,296.0,17.86125,2020-03-08,12:00:00,3,12,7
